"","State","flu_like_deaths","detrended","detrended_flu_like","median","median_flu_like","Week.Ending.Date","Total.Deaths","data_set","MMWR.Week","centered","centered_flu_like","non_flu_deaths","detrended_non_flu_like","centered_non_flu_like"
"4769","Hawaii",14,213.561643835616,14,216.493150684932,12,2017-06-24,221,"2014-2019",25,-2.9315068493151,2,207,199.561643835616,-4.9315068493151
"4770","Hawaii",NA,199.520547945205,NA,201.520547945206,14,2017-07-01,207,"2014-2019",26,-2.00000000000003,NA,NA,NA,NA
"4771","Hawaii",13,196.479452054795,13,198.705479452055,13,2017-07-08,204,"2014-2019",27,-2.22602739726028,0,191,183.479452054795,-2.22602739726028
"4772","Hawaii",NA,207.438356164384,NA,209.869863013699,11,2017-07-15,215,"2014-2019",28,-2.43150684931507,NA,NA,NA,NA
"4773","Hawaii",16,196.397260273973,16,199.397260273973,12,2017-07-22,204,"2014-2019",29,-3,4,188,180.397260273973,-7
"4774","Hawaii",15,206.356164383562,15,201.513698630137,15,2017-07-29,214,"2014-2019",30,4.84246575342465,0,199,191.356164383562,4.84246575342465
"4775","Hawaii",NA,182.315068493151,NA,194.678082191781,10,2017-08-05,190,"2014-2019",31,-12.3630136986301,NA,NA,NA,NA
"4776","Hawaii",11,211.27397260274,11,204.63698630137,11,2017-08-12,219,"2014-2019",32,6.63698630136986,0,208,200.27397260274,6.63698630136986
"4777","Hawaii",14,207.232876712329,14,199.164383561644,13,2017-08-19,215,"2014-2019",33,8.06849315068493,1,201,193.232876712329,7.06849315068493
"4778","Hawaii",NA,203.191780821918,NA,192.191780821918,11,2017-08-26,211,"2014-2019",34,11,NA,NA,NA,NA
"4779","Hawaii",13,196.150684931507,13,203.945205479452,13,2017-09-02,204,"2014-2019",35,-7.79452054794518,0,191,183.150684931507,-7.79452054794518
"4780","Hawaii",13,187.109589041096,13,202.041095890411,13,2017-09-09,195,"2014-2019",36,-14.9315068493151,0,182,174.109589041096,-14.9315068493151
"4781","Hawaii",13,233.068493150685,13,219.568493150685,13,2017-09-16,241,"2014-2019",37,13.5,0,228,220.068493150685,13.5
"4782","Hawaii",NA,200.027397260274,NA,208.253424657534,10,2017-09-23,208,"2014-2019",38,-8.22602739726025,NA,NA,NA,NA
"4783","Hawaii",14,195.986301369863,14,199.780821917808,14,2017-09-30,204,"2014-2019",39,-3.79452054794518,0,190,181.986301369863,-3.79452054794518
"4784","Hawaii",10,200.945205479452,10,202.013698630137,11.5,2017-10-07,209,"2014-2019",40,-1.06849315068493,-1.5,199,190.945205479452,0.43150684931507
"4785","Hawaii",10,181.904109589041,10,194.904109589041,10,2017-10-14,190,"2014-2019",41,-13,0,180,171.904109589041,-13
"4786","Hawaii",NA,187.86301369863,NA,197.294520547945,11,2017-10-21,196,"2014-2019",42,-9.43150684931507,NA,NA,NA,NA
"4787","Hawaii",NA,177.821917808219,NA,181.253424657534,15,2017-10-28,186,"2014-2019",43,-3.43150684931507,NA,NA,NA,NA
"4788","Hawaii",11,220.780821917808,11,213.075342465753,11,2017-11-04,229,"2014-2019",44,7.70547945205482,0,218,209.780821917808,7.70547945205482
"4789","Hawaii",NA,219.739726027397,NA,199.671232876712,13,2017-11-11,228,"2014-2019",45,20.0684931506849,NA,NA,NA,NA
"4790","Hawaii",14,188.698630136986,14,189.061643835616,14,2017-11-18,197,"2014-2019",46,-0.363013698630141,0,183,174.698630136986,-0.363013698630141
"4791","Hawaii",NA,204.657534246575,NA,195.86301369863,11,2017-11-25,213,"2014-2019",47,8.79452054794524,NA,NA,NA,NA
"4792","Hawaii",19,256.616438356164,19,202.116438356164,15,2017-12-02,265,"2014-2019",48,54.5,4,246,237.616438356164,50.5
"4793","Hawaii",16,226.575342465753,16,209.280821917808,12.5,2017-12-09,235,"2014-2019",49,17.2945205479452,3.5,219,210.575342465753,13.7945205479452
"4794","Hawaii",13,230.534246575342,13,203.534246575342,15,2017-12-16,239,"2014-2019",50,27,-2,226,217.534246575342,29
"4795","Hawaii",14,243.493150684932,14,217.424657534247,14,2017-12-23,252,"2014-2019",51,26.068493150685,0,238,229.493150684932,26.068493150685
"4796","Hawaii",16,233.452054794521,16,219.452054794521,13,2017-12-30,242,"2014-2019",52,14,3,226,217.452054794521,11
"4797","Hawaii",21,257.41095890411,21,228.979452054795,14.5,2018-01-06,266,"2014-2019",1,28.4315068493151,6.5,245,236.41095890411,21.9315068493151
"4798","Hawaii",13,236.369863013699,13,221.164383561644,13,2018-01-13,245,"2014-2019",2,15.2054794520548,0,232,223.369863013699,15.2054794520548
"4799","Hawaii",17,225.328767123288,17,231.828767123288,16.5,2018-01-20,234,"2014-2019",3,-6.49999999999997,0.5,217,208.328767123288,-6.99999999999997
"4800","Hawaii",14,210.287671232877,14,210.356164383562,14,2018-01-27,219,"2014-2019",4,-0.0684931506849296,0,205,196.287671232877,-0.0684931506849296
"4801","Hawaii",16,244.246575342466,16,216.246575342466,13,2018-02-03,253,"2014-2019",5,28,3,237,228.246575342466,25
"4802","Hawaii",10,195.205479452055,10,217.068493150685,11.5,2018-02-10,204,"2014-2019",6,-21.8630136986301,-1.5,194,185.205479452055,-20.3630136986301
"4803","Hawaii",NA,227.164383561644,NA,220.527397260274,13,2018-02-17,236,"2014-2019",7,6.63698630136989,NA,NA,NA,NA
"4804","Hawaii",NA,230.123287671233,NA,213.554794520548,14,2018-02-24,239,"2014-2019",8,16.568493150685,NA,NA,NA,NA
"4805","Hawaii",NA,214.082191780822,NA,223.082191780822,14.5,2018-03-03,223,"2014-2019",9,-8.99999999999997,NA,NA,NA,NA
"4806","Hawaii",11,236.041095890411,11,225.335616438356,12,2018-03-10,245,"2014-2019",10,10.7054794520548,-1,234,225.041095890411,11.7054794520548
"4807","Hawaii",11,248,11,221.27397260274,13.5,2018-03-17,257,"2014-2019",11,26.7260273972603,-2.5,246,237,29.2260273972603
"4808","Hawaii",13,205.958904109589,13,212.595890410959,15.5,2018-03-24,215,"2014-2019",12,-6.63698630136986,-2.5,202,192.958904109589,-4.13698630136986
"4809","Hawaii",13,250.917808219178,13,219.143835616438,13,2018-03-31,260,"2014-2019",13,31.7739726027397,0,247,237.917808219178,31.7739726027397
"4810","Hawaii",15,212.876712328767,15,215.445205479452,15,2018-04-07,222,"2014-2019",14,-2.56849315068493,0,207,197.876712328767,-2.56849315068493
"4811","Hawaii",11,227.835616438356,11,205.198630136986,11,2018-04-14,237,"2014-2019",15,22.6369863013699,0,226,216.835616438356,22.6369863013699
"4812","Hawaii",14,190.794520547945,14,195.068493150685,12,2018-04-21,200,"2014-2019",16,-4.27397260273972,2,186,176.794520547945,-6.27397260273972
"4813","Hawaii",NA,197.753424657534,NA,201.390410958904,11,2018-04-28,207,"2014-2019",17,-3.63698630136986,NA,NA,NA,NA
"4814","Hawaii",NA,212.712328767123,NA,213.006849315069,10.5,2018-05-05,222,"2014-2019",18,-0.294520547945183,NA,NA,NA,NA
"4815","Hawaii",NA,210.671232876712,NA,212.876712328767,14,2018-05-12,220,"2014-2019",19,-2.20547945205479,NA,NA,NA,NA
"4816","Hawaii",NA,194.630136986301,NA,214.061643835616,14,2018-05-19,204,"2014-2019",20,-19.431506849315,NA,NA,NA,NA
"4817","Hawaii",NA,195.58904109589,NA,201.157534246575,13,2018-05-26,205,"2014-2019",21,-5.56849315068493,NA,NA,NA,NA
"4818","Hawaii",NA,186.547945205479,NA,199.684931506849,11,2018-06-02,196,"2014-2019",22,-13.1369863013699,NA,NA,NA,NA
"4819","Hawaii",NA,186.506849315069,NA,207.643835616438,17,2018-06-09,196,"2014-2019",23,-21.1369863013698,NA,NA,NA,NA
"4820","Hawaii",19,240.465753424658,19,218.965753424658,11,2018-06-16,250,"2014-2019",24,21.5,8,231,221.465753424658,13.5
"4821","Hawaii",12,228.424657534247,12,216.493150684932,12,2018-06-23,238,"2014-2019",25,11.9315068493151,0,226,216.424657534247,11.9315068493151
"4822","Hawaii",15,202.383561643836,15,201.520547945206,14,2018-06-30,212,"2014-2019",26,0.863013698630141,1,197,187.383561643836,-0.136986301369859
"4823","Hawaii",NA,203.342465753425,NA,198.705479452055,13,2018-07-07,213,"2014-2019",27,4.63698630136986,NA,NA,NA,NA
"4824","Hawaii",NA,212.301369863014,NA,209.869863013699,11,2018-07-14,222,"2014-2019",28,2.43150684931507,NA,NA,NA,NA
"4825","Hawaii",12,200.260273972603,12,199.397260273973,12,2018-07-21,210,"2014-2019",29,0.863013698630141,0,198,188.260273972603,0.863013698630141
"4826","Hawaii",NA,201.219178082192,NA,201.513698630137,15,2018-07-28,211,"2014-2019",30,-0.294520547945211,NA,NA,NA,NA
"4827","Hawaii",NA,183.178082191781,NA,194.678082191781,10,2018-08-04,193,"2014-2019",31,-11.5,NA,NA,NA,NA
"4828","Hawaii",NA,189.13698630137,NA,204.63698630137,11,2018-08-11,199,"2014-2019",32,-15.5,NA,NA,NA,NA
"4829","Hawaii",10,184.095890410959,10,199.164383561644,13,2018-08-18,194,"2014-2019",33,-15.0684931506849,-3,184,174.095890410959,-12.0684931506849
"4830","Hawaii",11,188.054794520548,11,192.191780821918,11,2018-08-25,198,"2014-2019",34,-4.13698630136986,0,187,177.054794520548,-4.13698630136986
"4831","Hawaii",15,228.013698630137,15,203.945205479452,13,2018-09-01,238,"2014-2019",35,24.068493150685,2,223,213.013698630137,22.068493150685
"4832","Hawaii",NA,207.972602739726,NA,202.041095890411,13,2018-09-08,218,"2014-2019",36,5.93150684931507,NA,NA,NA,NA
"4833","Hawaii",NA,221.931506849315,NA,219.568493150685,13,2018-09-15,232,"2014-2019",37,2.36301369863014,NA,NA,NA,NA
"4834","Hawaii",10,180.890410958904,10,208.253424657534,10,2018-09-22,191,"2014-2019",38,-27.3630136986301,0,181,170.890410958904,-27.3630136986301
"4835","Hawaii",NA,210.849315068493,NA,199.780821917808,14,2018-09-29,221,"2014-2019",39,11.068493150685,NA,NA,NA,NA
"4836","Hawaii",13,195.808219178082,13,202.013698630137,11.5,2018-10-06,206,"2014-2019",40,-6.20547945205479,1.5,193,182.808219178082,-7.70547945205479
"4837","Hawaii",14,193.767123287671,14,194.904109589041,10,2018-10-13,204,"2014-2019",41,-1.13698630136986,4,190,179.767123287671,-5.13698630136986
"4838","Hawaii",11,206.72602739726,11,197.294520547945,11,2018-10-20,217,"2014-2019",42,9.43150684931507,0,206,195.72602739726,9.43150684931507
"4839","Hawaii",NA,184.684931506849,NA,181.253424657534,15,2018-10-27,195,"2014-2019",43,3.43150684931507,NA,NA,NA,NA
"4840","Hawaii",NA,184.643835616438,NA,213.075342465753,11,2018-11-03,195,"2014-2019",44,-28.431506849315,NA,NA,NA,NA
"4841","Hawaii",NA,210.602739726027,NA,199.671232876712,13,2018-11-10,221,"2014-2019",45,10.9315068493151,NA,NA,NA,NA
"4842","Hawaii",12,226.561643835616,12,189.061643835616,14,2018-11-17,237,"2014-2019",46,37.5,-2,225,214.561643835616,39.5
"4843","Hawaii",10,214.520547945206,10,195.86301369863,11,2018-11-24,225,"2014-2019",47,18.6575342465754,-1,215,204.520547945206,19.6575342465754
"4844","Hawaii",NA,192.479452054795,NA,202.116438356164,15,2018-12-01,203,"2014-2019",48,-9.63698630136983,NA,NA,NA,NA
"4845","Hawaii",NA,224.438356164384,NA,209.280821917808,12.5,2018-12-08,235,"2014-2019",49,15.1575342465754,NA,NA,NA,NA
"4846","Hawaii",11,197.397260273973,11,203.534246575342,15,2018-12-15,208,"2014-2019",50,-6.13698630136983,-4,197,186.397260273973,-2.13698630136983
"4847","Hawaii",13,206.356164383562,13,217.424657534247,14,2018-12-22,217,"2014-2019",51,-11.0684931506849,-1,204,193.356164383562,-10.0684931506849
"4848","Hawaii",10,208.315068493151,10,219.452054794521,13,2018-12-29,219,"2014-2019",52,-11.1369863013698,-3,209,198.315068493151,-8.13698630136983
"4849","Hawaii",NA,233.27397260274,NA,228.979452054795,14.5,2019-01-05,244,"2014-2019",1,4.29452054794524,NA,NA,NA,NA
"4850","Hawaii",13,199.232876712329,13,221.164383561644,13,2019-01-12,210,"2014-2019",2,-21.931506849315,0,197,186.232876712329,-21.931506849315
"4851","Hawaii",16,246.191780821918,16,231.828767123288,16.5,2019-01-19,257,"2014-2019",3,14.3630136986302,-0.5,241,230.191780821918,14.8630136986302
"4852","Hawaii",14,215.150684931507,14,210.356164383562,14,2019-01-26,226,"2014-2019",4,4.79452054794521,0,212,201.150684931507,4.79452054794521
"4853","Hawaii",13,218.109589041096,13,216.246575342466,13,2019-02-02,229,"2014-2019",5,1.86301369863014,0,216,205.109589041096,1.86301369863014
"4854","Hawaii",NA,206.068493150685,NA,217.068493150685,11.5,2019-02-09,217,"2014-2019",6,-11,NA,NA,NA,NA
"4855","Hawaii",15,244.027397260274,15,220.527397260274,13,2019-02-16,255,"2014-2019",7,23.5,2,240,229.027397260274,21.5
"4856","Hawaii",13,218.986301369863,13,213.554794520548,14,2019-02-23,230,"2014-2019",8,5.4315068493151,-1,217,205.986301369863,6.4315068493151
"4857","Hawaii",13,228.945205479452,13,223.082191780822,14.5,2019-03-02,240,"2014-2019",9,5.86301369863017,-1.5,227,215.945205479452,7.36301369863017
"4858","Hawaii",NA,251.904109589041,NA,225.335616438356,12,2019-03-09,263,"2014-2019",10,26.568493150685,NA,NA,NA,NA
"4859","Hawaii",17,247.86301369863,17,221.27397260274,13.5,2019-03-16,259,"2014-2019",11,26.5890410958904,3.5,242,230.86301369863,23.0890410958904
"4860","Hawaii",16,238.821917808219,16,212.595890410959,15.5,2019-03-23,250,"2014-2019",12,26.2260273972603,0.5,234,222.821917808219,25.7260273972603
"4861","Hawaii",NA,219.780821917808,NA,219.143835616438,13,2019-03-30,231,"2014-2019",13,0.636986301369888,NA,NA,NA,NA
"4862","Hawaii",15,237.739726027397,15,215.445205479452,15,2019-04-06,249,"2014-2019",14,22.2945205479452,0,234,222.739726027397,22.2945205479452
"4863","Hawaii",NA,204.698630136986,NA,205.198630136986,11,2019-04-13,216,"2014-2019",15,-0.499999999999972,NA,NA,NA,NA
"4864","Hawaii",NA,203.657534246575,NA,195.068493150685,12,2019-04-20,215,"2014-2019",16,8.58904109589042,NA,NA,NA,NA
"4865","Hawaii",NA,208.616438356164,NA,201.390410958904,11,2019-04-27,220,"2014-2019",17,7.22602739726028,NA,NA,NA,NA
"4866","Hawaii",NA,195.575342465753,NA,213.006849315069,10.5,2019-05-04,207,"2014-2019",18,-17.431506849315,NA,NA,NA,NA
"4867","Hawaii",10,234.534246575343,10,212.876712328767,14,2019-05-11,246,"2014-2019",19,21.6575342465754,-4,236,224.534246575343,25.6575342465754
"4868","Hawaii",NA,221.493150684932,NA,214.061643835616,14,2019-05-18,233,"2014-2019",20,7.4315068493151,NA,NA,NA,NA
"4869","Hawaii",NA,227.452054794521,NA,201.157534246575,13,2019-05-25,239,"2014-2019",21,26.2945205479452,NA,NA,NA,NA
"4870","Hawaii",NA,198.41095890411,NA,199.684931506849,11,2019-06-01,210,"2014-2019",22,-1.27397260273972,NA,NA,NA,NA
"4871","Hawaii",NA,205.369863013699,NA,207.643835616438,17,2019-06-08,217,"2014-2019",23,-2.27397260273969,NA,NA,NA,NA
"4872","Hawaii",10,227.328767123288,10,218.965753424658,11,2019-06-15,239,"2014-2019",24,8.36301369863014,-1,229,217.328767123288,9.36301369863014
"4873","Hawaii",NA,215.287671232877,NA,216.493150684932,12,2019-06-22,227,"2014-2019",25,-1.20547945205479,NA,NA,NA,NA
"4874","Hawaii",NA,208.246575342466,NA,201.520547945206,14,2019-06-29,220,"2014-2019",26,6.72602739726028,NA,NA,NA,NA
"4875","Hawaii",NA,188.205479452055,NA,198.705479452055,13,2019-07-06,200,"2014-2019",27,-10.5,NA,NA,NA,NA
"4876","Hawaii",10,233.164383561644,10,209.869863013699,11,2019-07-13,245,"2014-2019",28,23.2945205479452,-1,235,223.164383561644,24.2945205479452
"4877","Hawaii",NA,202.123287671233,NA,199.397260273973,12,2019-07-20,214,"2014-2019",29,2.72602739726028,NA,NA,NA,NA
"4878","Hawaii",NA,222.082191780822,NA,201.513698630137,15,2019-07-27,234,"2014-2019",30,20.5684931506849,NA,NA,NA,NA
"4879","Hawaii",NA,204.041095890411,NA,194.678082191781,10,2019-08-03,216,"2014-2019",31,9.36301369863014,NA,NA,NA,NA
"4880","Hawaii",NA,198,NA,204.63698630137,11,2019-08-10,210,"2014-2019",32,-6.63698630136986,NA,NA,NA,NA
"4881","Hawaii",NA,193.958904109589,NA,199.164383561644,13,2019-08-17,206,"2014-2019",33,-5.20547945205479,NA,NA,NA,NA
"4882","Hawaii",NA,195.917808219178,NA,192.191780821918,11,2019-08-24,208,"2014-2019",34,3.72602739726028,NA,NA,NA,NA
"4883","Hawaii",NA,194.876712328767,NA,203.945205479452,13,2019-08-31,207,"2014-2019",35,-9.0684931506849,NA,NA,NA,NA
"4884","Hawaii",NA,201.835616438356,NA,202.041095890411,13,2019-09-07,214,"2014-2019",36,-0.205479452054789,NA,NA,NA,NA
"4885","Hawaii",NA,223.794520547945,NA,219.568493150685,13,2019-09-14,236,"2014-2019",37,4.22602739726028,NA,NA,NA,NA
"4886","Hawaii",NA,221.753424657534,NA,208.253424657534,10,2019-09-21,234,"2014-2019",38,13.5,NA,NA,NA,NA
"4887","Hawaii",NA,178.712328767123,NA,199.780821917808,14,2019-09-28,191,"2014-2019",39,-21.0684931506849,NA,NA,NA,NA
"4888","Hawaii",NA,215.671232876712,NA,202.013698630137,11.5,2019-10-05,228,"2014-2019",40,13.6575342465754,NA,NA,NA,NA
"4889","Hawaii",NA,181.630136986301,NA,194.904109589041,10,2019-10-12,194,"2014-2019",41,-13.2739726027397,NA,NA,NA,NA
"4890","Hawaii",NA,212.58904109589,NA,197.294520547945,11,2019-10-19,225,"2014-2019",42,15.2945205479452,NA,NA,NA,NA
"4891","Hawaii",NA,185.547945205479,NA,181.253424657534,15,2019-10-26,198,"2014-2019",43,4.29452054794521,NA,NA,NA,NA
"4892","Hawaii",NA,190.506849315069,NA,213.075342465753,11,2019-11-02,203,"2014-2019",44,-22.5684931506849,NA,NA,NA,NA
"4893","Hawaii",NA,202.465753424658,NA,199.671232876712,13,2019-11-09,215,"2014-2019",45,2.79452054794521,NA,NA,NA,NA
"4894","Hawaii",NA,189.424657534247,NA,189.061643835616,14,2019-11-16,202,"2014-2019",46,0.363013698630141,NA,NA,NA,NA
"4895","Hawaii",NA,191.383561643836,NA,195.86301369863,11,2019-11-23,204,"2014-2019",47,-4.47945205479448,NA,NA,NA,NA
"4896","Hawaii",NA,198.342465753425,NA,202.116438356164,15,2019-11-30,211,"2014-2019",48,-3.77397260273969,NA,NA,NA,NA
"4897","Hawaii",NA,200.301369863014,NA,209.280821917808,12.5,2019-12-07,213,"2014-2019",49,-8.97945205479448,NA,NA,NA,NA
"4898","Hawaii",NA,209.260273972603,NA,203.534246575342,15,2019-12-14,222,"2014-2019",50,5.72602739726031,NA,NA,NA,NA
"4899","Hawaii",NA,218.219178082192,NA,217.424657534247,14,2019-12-21,231,"2014-2019",51,0.79452054794524,NA,NA,NA,NA
"4900","Hawaii",NA,235.178082191781,NA,219.452054794521,13,2019-12-28,248,"2014-2019",52,15.7260273972603,NA,NA,NA,NA
"4901","Hawaii",28,229.13698630137,28,228.979452054795,14.5,2020-01-04,242,"2020-2021",1,0.157534246575381,13.5,214,201.13698630137,-13.3424657534246
"4902","Hawaii",18,229.095890410959,18,221.164383561644,13,2020-01-11,242,"2020-2021",2,7.93150684931513,5,224,211.095890410959,2.93150684931513
"4903","Hawaii",23,202.054794520548,23,231.828767123288,16.5,2020-01-18,215,"2020-2021",3,-29.7739726027397,6.5,192,179.054794520548,-36.2739726027397
"4904","Hawaii",12,229.013698630137,12,210.356164383562,14,2020-01-25,242,"2020-2021",4,18.6575342465754,-2,230,217.013698630137,20.6575342465754
"4905","Hawaii",19,228.972602739726,19,216.246575342466,13,2020-02-01,242,"2020-2021",5,12.7260273972603,6,223,209.972602739726,6.72602739726031
"4906","Hawaii",20,222.931506849315,20,217.068493150685,11.5,2020-02-08,236,"2020-2021",6,5.86301369863014,8.5,216,202.931506849315,-2.63698630136986
"4907","Hawaii",26,267.890410958904,26,220.527397260274,13,2020-02-15,281,"2020-2021",7,47.3630136986302,13,255,241.890410958904,34.3630136986302
"4908","Hawaii",18,236.849315068493,18,213.554794520548,14,2020-02-22,250,"2020-2021",8,23.2945205479452,4,232,218.849315068493,19.2945205479452
"4909","Hawaii",17,224.808219178082,17,223.082191780822,14.5,2020-02-29,238,"2020-2021",9,1.72602739726031,2.5,221,207.808219178082,-0.77397260273969
"4910","Hawaii",23,225.767123287671,23,225.335616438356,12,2020-03-07,239,"2020-2021",10,0.431506849315099,11,216,202.767123287671,-10.5684931506849
"4911","Hawaii",20,229.72602739726,20,221.27397260274,13.5,2020-03-14,243,"2020-2021",11,8.45205479452056,6.5,223,209.72602739726,1.95205479452056
"4912","Hawaii",18,198.684931506849,18,212.595890410959,15.5,2020-03-21,212,"2020-2021",12,-13.9109589041096,2.5,194,180.684931506849,-16.4109589041096
"4913","Hawaii",17,221.643835616438,17,219.143835616438,13,2020-03-28,235,"2020-2021",13,2.50000000000003,4,218,204.643835616438,-1.49999999999997
"4914","Hawaii",20,221.602739726027,20,215.445205479452,15,2020-04-04,235,"2020-2021",14,6.15753424657535,5,215,201.602739726027,1.15753424657535
"4915","Hawaii",20,207.561643835616,20,205.198630136986,11,2020-04-11,221,"2020-2021",15,2.36301369863017,9,201,187.561643835616,-6.63698630136983
"4916","Hawaii",10,197.520547945206,10,195.068493150685,12,2020-04-18,211,"2020-2021",16,2.45205479452056,-2,201,187.520547945206,4.45205479452056
"4917","Hawaii",12,186.479452054795,12,201.390410958904,11,2020-04-25,200,"2020-2021",17,-14.9109589041096,1,188,174.479452054795,-15.9109589041096
"4918","Hawaii",19,209.438356164384,19,213.006849315069,10.5,2020-05-02,223,"2020-2021",18,-3.5684931506849,8.5,204,190.438356164384,-12.0684931506849
"4919","Hawaii",12,196.397260273973,12,212.876712328767,14,2020-05-09,210,"2020-2021",19,-16.4794520547945,-2,198,184.397260273973,-14.4794520547945
"4920","Hawaii",13,216.356164383562,13,214.061643835616,14,2020-05-16,230,"2020-2021",20,2.29452054794524,-1,217,203.356164383562,3.29452054794524
